handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_859b0ce6-2b2d-2b6a-8da3-a2ce2fc29f85,Product,TITANIUM SOLID TRANSPARENT,"<p><strong>ÎNTĂRITORUL ESTE INCLUS.</strong></p><p><strong>1 LITRU</strong></p><p>&nbsp;</p><p>PENTRU-&nbsp;Ceramică, Piatra naturală, Cuarț</p><p>&nbsp;</p><p>Adeziv solid, extrem de puternic și cu uscare rapidă, se caracterizează prin îngălbenire redusă și stabilitate excelentă a culorii. Multimaterial, moale și ușor de aplicat cu spatula, este ideal pentru lipiri și laminări expuse.</p><p>&nbsp;</p><p>Raport de amestecare: 100+1/2</p><p>Timp de gelificare în masă&nbsp;(25 °C): 4,00-5,00 min</p><p>Timp de uscare la atingere în strat subțire (25 °C): 25-40 min</p><p>Timp de lucrare (25 °C): 40-60 min</p>",db3b5a_ca0392d8d0154dc0b99204b678340d4a~mv2.jpg,MASTICI TENAX,,,150.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c16ba3b5-2473-b498-7c95-de457c3d022f,Product,APLICATOR FAST GLAXS,<p>APLICATOR PENTRU CARTUȘ FAST GLAXS</p>,db3b5a_a0e7db4ad1e64201bd7e37fa3cc70484~mv2.jpg,MASTICI TENAX,,,357.0,,true,PERCENT,0.0,InStock,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_469bc473-fa52-7d98-1c8c-87c55a1a3272,Product,FAST GLAXS GLUE CARTUȘ,"<p><strong>ÎNTĂRITORUL ESTE INCLUS.</strong></p><p><strong>SET (2 X 215 ML)</strong></p><p>&nbsp;</p><p>PENTRU- Ceramică, Piatra naturală, Cuarț</p><p>&nbsp;</p><p>Adeziv fără îngălbenire, în format cartuș convenabil. Rezistența extremă la lipire, întărirea rapidă și stabilitatea maximă a culorii la lumina soarelui îl fac ideal pentru lipirea multimaterială la 45° atât în interior, cât și în exterior.</p><p>&nbsp;</p><p>Timpul de gelificare în vrac (25 °C): 3-5 min</p><p>Timpul de lucrare (25 °C): 45-60 min</p>",db3b5a_c10ed95b86994626916ecc8693504c47~mv2.jpg,MASTICI TENAX,,PROMO 30%,491.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75bed00f-e7be-8f0c-cc79-905f539b1c56,Product,KIT COLLA GLAXS TRANSPARENT,"<p><strong>ÎNTĂRITORUL ESTE INCLUS.</strong></p><p><strong>SET A+B</strong></p><p><strong>A= 1 KG</strong></p><p><strong>B= 0,45 KG</strong></p><p>&nbsp;</p><p>PENTRU- Ceramică, Piatra naturală, Cuarț</p><p>&nbsp;</p><p>Adeziv solid transparent, fără îngălbenire</p><p>Adeziv solid extrem de puternic și transparent, caracterizat prin absența totală a îngălbenirii la soare în timp. Complet invizibil, ușor de lustruit și potrivit pentru temperaturi extreme, este ideal pentru toate lipirile vizibile.</p><p>&nbsp;</p><p>Aspect: gel moale (partea A) + lichid transparent (partea B)</p><p>Raport de amestecare: 100+45</p><p>Timp de gelificare în masă (25 °C): 8 min</p>",db3b5a_be7f951c7978448f9fa7de6f2f81d0e8~mv2.jpg,MASTICI TENAX,,PROMO 30%,321.0,,true,PERCENT,0.0,InStock,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b996fbbf-4a6f-ab21-05f5-51bbbce144dd,Product,ELIOX EPOXY SOLID EXTRA CLEAR,"<p><strong>ÎNTĂRITORUL ESTE INCLUS.</strong></p><p><strong>SET A+B</strong></p><p><strong>A= 1,5 KG</strong></p><p><strong>B= 0,75 KG</strong></p><p>&nbsp;</p><p>PENTRU-&nbsp;Ceramică, Piatra naturală, Cuarț</p><p>&nbsp;</p><p>MASTIC EPOXIDIC SOLID EXTRA TRANSPARENT<br>Mastic solid extra puternic și extra transparent. Galbenirea foarte redusă, aplicabilitatea extremă cu mistria și aspectul strălucitor și lucios îl fac ideal pentru lipirea la vedere, fațade și pardoseli.</p><p>&nbsp;</p><p>Raport de amestecare: 100+50</p><p>Timp de gelificare în vrac (25 °C): 10-15 min</p><p>Timp de uscare în stratsubțire (25 °C): 3h-3h30min</p>",db3b5a_78f59921a7004231940ed388e0185c82~mv2.jpg,MASTICI TENAX,,PROMO 30%,724.0,,true,PERCENT,0.0,InStock,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_37a9d8c9-3735-8f92-e446-47b65f13396d,Product,DOMO 10 EPOXY SOLID,"<p><strong>ÎNTĂRITORUL ESTE INCLUS.</strong></p><p>&nbsp;</p><p><strong>SET A + B</strong></p><p><strong>A= 1 LITRU</strong></p><p><strong>B= 1 LITRU</strong></p><p>&nbsp;</p><p>PENTRU-&nbsp;Ceramică, Piatra naturală, Cuarț</p><p>&nbsp;</p><p>MASTIC EPOXIDIC SOLID<br>Mastic solid cu performanțe extreme în ceea ce privește forța de lipire și rezistența. Potrivit pentru lipire și cuplare, chiar și pe suprafețe umede, este ideal și pentru lipirea mixtă și la temperaturi extreme.</p><p>&nbsp;</p><p>Raport de amestecare: 100+100</p><p>Timp de gelificare în vrac (25 °C): 2 ore și 30 minute</p><p>Timp de uscare la atingere în strat subțire (25 °C): 4 ore</p><p>&nbsp;</p>",db3b5a_900b465c3e4840aaaac3ebc041b6371e~mv2.jpg,MASTICI TENAX,,PROMO 30%,0.0,,true,PERCENT,0.0,InStock,,,CANTITATE,DROP_DOWN,A (1 L) + B (1 L);A (4 L) + B (4 L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_37a9d8c9-3735-8f92-e446-47b65f13396d,Variant,,,,,,,,491.0,true,,,InStock,2.56,,,,A (1 L) + B (1 L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_37a9d8c9-3735-8f92-e446-47b65f13396d,Variant,,,,,,,,1571.43,true,,,InStock,11.0,,,,A (4 L) + B (4 L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Product,MASTIC POLIESTERIC,"<p><strong>ÎNTĂRITORUL ESTE INCLUS.</strong></p><p>&nbsp;</p><p>PENTRU-&nbsp;Piatra naturală, Cuarț</p><p>&nbsp;</p><p><strong>MASTIC SEMISOLID DIN POLIESTER</strong><br>Mastic semisolid de înaltă performanță, chiar și pe suprafețe umede. Se caracterizează prin întărire ultra-rapidă, excelentă capacitate de întindere și penetrare ridicată, fiind ideal pentru umplerea găurilor medii și mari (de exemplu, travertin), pentru reparare și lipire.</p><p>&nbsp;</p><p>Raport de amestecare: 100+2/3&nbsp;<br>Timp de gelificare în masă (25 °C): 1,30-2,30 min &nbsp;</p><p>Timp de uscare la atingere în strat subțire &nbsp;(25 °C): 5-10 min &nbsp;</p><p>Timp de lucrare (25 °C): 15-20 min &nbsp;</p>",db3b5a_e4d15fb0361348d0be47457443e6a42e~mv2.jpg,MASTICI TENAX,,,0.0,,false,PERCENT,0.0,InStock,,,TIP MASTIC,DROP_DOWN,SOLIDO;SEMISOLID;SEMISOLID WET;TIXO XE SOLID;LICHID,CULOARE,DROP_DOWN,ALB;BEJ;NEGRU;TRANSPARENT;JURA,CANTITATE,DROP_DOWN,1 LITRU;4 LITRI;18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,722.0,true,,,InStock,29.0,,,,SEMISOLID,,,ALB,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,211.0,true,,,InStock,,,,,SOLIDO,,,ALB,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID,,,TRANSPARENT,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID,,,JURA,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,BEJ,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,30.0,,,,SEMISOLID WET,,,JURA,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,NEGRU,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID,,,JURA,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,TRANSPARENT,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,BEJ,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,ALB,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,TRANSPARENT,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,211.0,true,,,InStock,,,,,SOLIDO,,,BEJ,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID,,,TRANSPARENT,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,JURA,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SOLIDO,,,NEGRU,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,JURA,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,6.6,,,,SEMISOLID,,,ALB,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,71.0,true,,,InStock,1.1,,,,TIXO XE SOLID,,,TRANSPARENT,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,NEGRU,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,TRANSPARENT,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,1.85,,,,SEMISOLID,,,ALB,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,BEJ,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,NEGRU,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,BEJ,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,ALB,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,JURA,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,ALB,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,53.0,true,,,InStock,,,,,SOLIDO,,,JURA,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,ALB,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,53.0,true,,,InStock,,,,,SOLIDO,,,ALB,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,TRANSPARENT,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,ALB,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,ALB,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,NEGRU,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,JURA,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SOLIDO,,,ALB,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID,,,TRANSPARENT,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,NEGRU,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,NEGRU,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,JURA,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,NEGRU,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,722.0,true,,,InStock,29.0,,,,SEMISOLID,,,BEJ,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SOLIDO,,,TRANSPARENT,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,ALB,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,302.0,false,,,InStock,,,,,SOLIDO,,,JURA,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SOLIDO,,,TRANSPARENT,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,ALB,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,1.85,,,,SEMISOLID,,,NEGRU,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,1.85,,,,SEMISOLID,,,BEJ,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,890.0,true,,,InStock,,,,,SOLIDO,,,JURA,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,626.0,true,,,InStock,,,,,SEMISOLID,,,JURA,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,JURA,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID,,,NEGRU,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SOLIDO,,,TRANSPARENT,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,JURA,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,269.0,true,,,InStock,4.5,,,,TIXO XE SOLID,,,TRANSPARENT,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,53.0,true,,,InStock,,,,,SOLIDO,,,NEGRU,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,NEGRU,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID,,,NEGRU,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,JURA,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,115.0,true,,,InStock,,,,,LICHID,,,TRANSPARENT,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,890.0,true,,,InStock,,,,,SOLIDO,,,BEJ,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,NEGRU,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,BEJ,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,80.0,true,,,InStock,,,,,LICHID,,,BEJ,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,6.6,,,,SEMISOLID,,,BEJ,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,BEJ,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,53.0,true,,,InStock,,,,,SOLIDO,,,BEJ,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,750.0,true,,,InStock,,,,,SEMISOLID WET,,,BEJ,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SEMISOLID WET,,,TRANSPARENT,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,ALB,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,TIXO XE SOLID,,,BEJ,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,SOLIDO,,,NEGRU,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b7b9422-2944-504c-5ca1-2f9b452435d8,Variant,,,,,,,,,false,,,InStock,,,,,LICHID,,,TRANSPARENT,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_77c8ac60-6cee-86e8-675d-c5bbdc368555,Product,FIR DIAMANTAT,<p><strong>DOAR SOLICITARE TELEFONICĂ.</strong></p><p>PREȚ ÎN FUNCȚIE DE TIPOLOGIE.</p>,db3b5a_8f344e8a63694665b2c887f30ac2b7f7~mv2.jpg,DIVERSE,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ce6a29-21b7-5471-0f43-17d66a558665,Product,DISCURI MARMURĂ ȘI ANDEZIT TOLA SECOND,<p><strong>TOLA SECOND</strong></p>,db3b5a_31c4770e784f40dab2c8aae029b99c86~mv2.jpg;db3b5a_3191fc1e47a04729b8460ea626ef125d~mv2.jpg,DISCURI DE TĂIERE,,,0.0,,true,PERCENT,0.0,InStock,,,TIP PIATRĂ,DROP_DOWN,MARMURĂ;ANDEZIT,DIAMETRU,DROP_DOWN,1000;1100;1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ce6a29-21b7-5471-0f43-17d66a558665,Variant,,,,,,,,4076.0,true,,,InStock,,,,,ANDEZIT,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ce6a29-21b7-5471-0f43-17d66a558665,Variant,,,,,,,,3695.0,true,,,InStock,,,,,ANDEZIT,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ce6a29-21b7-5471-0f43-17d66a558665,Variant,,,,,,,,2862.0,true,,,InStock,,,,,MARMURĂ,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ce6a29-21b7-5471-0f43-17d66a558665,Variant,,,,,,,,3124.0,true,,,InStock,,,,,MARMURĂ,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ce6a29-21b7-5471-0f43-17d66a558665,Variant,,,,,,,,3850.0,true,,,InStock,,,,,ANDEZIT,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ce6a29-21b7-5471-0f43-17d66a558665,Variant,,,,,,,,2975.0,true,,,InStock,,,,,MARMURĂ,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8663d85d-883f-3945-46e5-9e9da3b58ee5,Product,DISCURI SPECIALE,,db3b5a_7717ed64e184492883dd85af22ea4e94~mv2.webp;db3b5a_66fc711a44644d7aba3f7864a64d4f69~mv2.webp;db3b5a_a25d4cb8b3ff4219a3804dcb39f9f078~mv2.webp;db3b5a_45c97be351bc4cf4bd52ef4c27e054f5~mv2.webp;db3b5a_5b7bc616f4744e78aeaf3001d5bc3e77~mv2.webp;db3b5a_79b388dd39c04d6da95ef6108cae2fb1~mv2.webp;db3b5a_1ff73f17b8e044049bfdffc1130f1a9a~mv2.webp;db3b5a_939eb27c502c4cb2bd33096324680c86~mv2.webp,DISCURI DE TĂIERE,,,0.0,,true,PERCENT,0.0,InStock,,,SPECIALIZARE,DROP_DOWN,GRESIE;GRESIE SB;EDGE DRY;HARD CERAMIC;CERAMICĂ;DC;LT39K;HD;CERAMICĂ PROFILAT;CERAMICĂ CC;CERAMICĂ DD;CERAMICĂ DM;MAGNUM SILENȚIOS;SILENȚIOS TLS;DEKTON SILENȚIOS;DEKTON NOU;DEKTON REPASTILAT,DIAMETRU,DROP_DOWN,125;200;250;300;400;450;500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8663d85d-883f-3945-46e5-9e9da3b58ee5,Variant,,,,,,,,375.0,true,,,InStock,0.72,,,,CERAMICĂ,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
